time,windmag
2023-01-03 22:46:00,7.678167999999999
2023-01-03 22:47:00,7.386592
2023-01-03 22:48:00,7.095015999999999
2023-01-03 22:49:00,7.095015999999999
2023-01-03 22:50:00,7.095015999999999
2023-01-03 22:51:00,7.095015999999999
2023-01-03 22:52:00,7.192207999999999
2023-01-03 22:53:00,7.2894
2023-01-03 22:54:00,7.483784
2023-01-03 22:55:00,7.775359999999999
2023-01-03 22:56:00,8.164128
2023-01-03 22:57:00,8.358512000000001
2023-01-03 22:58:00,8.552896
2023-01-03 22:59:00,8.455704
2023-01-03 23:00:00,8.26132
2023-01-03 23:01:00,8.066936
2023-01-03 23:02:00,7.775360000000001
2023-01-03 23:03:00,7.678167999999999
2023-01-03 23:04:00,7.580976
2023-01-03 23:05:00,7.678168000000001
2023-01-03 23:06:00,7.9891824
2023-01-03 23:07:00,8.3973888
2023-01-03 23:08:00,8.9027872
2023-01-03 23:09:00,9.6025696
2023-01-03 23:10:00,10.107968
2023-01-03 23:11:00,10.8077504
2023-01-03 23:12:00,11.7019168
2023-01-03 23:13:00,12.3045072
2023-01-03 23:14:00,13.004289600000002
2023-01-03 23:15:00,13.60688
2023-01-03 23:16:00,14.09284
2023-01-03 23:17:00,14.481608
2023-01-03 23:18:00,14.675992
2023-01-03 23:19:00,14.578799999999998
2023-01-03 23:20:00,14.870375999999998
2023-01-03 23:21:00,15.064759999999998
2023-01-03 23:22:00,14.870375999999998
2023-01-03 23:23:00,14.5788
2023-01-03 23:24:00,14.384415999999998
2023-01-03 23:25:00,14.190032
2023-01-03 23:26:00,13.898456
2023-01-03 23:27:00,13.60688
2023-01-03 23:28:00,13.704072
2023-01-03 23:29:00,13.995648
2023-01-03 23:30:00,14.190032
2023-01-03 23:31:00,14.190032
2023-01-03 23:32:00,14.384415999999998
2023-01-03 23:33:00,14.675992
2023-01-03 23:34:00,14.967568
2023-01-03 23:35:00,15.064759999999998
2023-01-03 23:36:00,15.06476
2023-01-03 23:37:00,15.453528
2023-01-03 23:38:00,15.453527999999997
2023-01-03 23:39:00,15.550720000000002
2023-01-03 23:40:00,15.356336
2023-01-03 23:41:00,15.453528
2023-01-03 23:42:00,15.453528
2023-01-03 23:43:00,15.550719999999998
2023-01-03 23:44:00,15.356336
2023-01-03 23:45:00,15.356336
2023-01-03 23:46:00,15.356336
2023-01-03 23:47:00,15.064759999999998
2023-01-03 23:48:00,14.967568
2023-01-03 23:49:00,14.773184
2023-01-03 23:50:00,14.773184
2023-01-03 23:51:00,14.773184
2023-01-03 23:52:00,14.773184
2023-01-03 23:53:00,14.773184
2023-01-03 23:54:00,14.870376000000002
2023-01-03 23:55:00,14.773184
2023-01-03 23:56:00,14.870375999999998
2023-01-03 23:57:00,15.161952000000005
2023-01-03 23:58:00,15.259144
2023-01-03 23:59:00,15.259144
2023-01-04 00:00:00,15.453528
2023-01-04 00:01:00,15.356336
2023-01-04 00:02:00,15.453528
2023-01-04 00:03:00,15.550719999999998
2023-01-04 00:04:00,15.647912
2023-01-04 00:05:00,15.745104
2023-01-04 00:06:00,15.745104
2023-01-04 00:07:00,15.550719999999998
2023-01-04 00:08:00,15.259144
2023-01-04 00:09:00,15.06476
2023-01-04 00:10:00,14.675992
2023-01-04 00:11:00,14.5788
2023-01-04 00:12:00,14.481608
2023-01-04 00:13:00,14.190032000000002
2023-01-04 00:14:00,14.09284
2023-01-04 00:15:00,14.09284
2023-01-04 00:16:00,13.995648
2023-01-04 00:17:00,13.898456
2023-01-04 00:18:00,13.995648
2023-01-04 00:19:00,13.995648
2023-01-04 00:20:00,14.09284
2023-01-04 00:21:00,14.09284
2023-01-04 00:22:00,14.09284
2023-01-04 00:23:00,14.190032000000002
2023-01-04 00:24:00,13.995648
2023-01-04 00:25:00,13.898456
2023-01-04 00:26:00,14.09284
2023-01-04 00:27:00,13.898456
2023-01-04 00:28:00,13.801264
2023-01-04 00:29:00,13.898456
2023-01-04 00:30:00,13.801264
2023-01-04 00:31:00,13.60688
2023-01-04 00:32:00,13.315304
2023-01-04 00:33:00,13.023728
2023-01-04 00:34:00,12.926536000000002
2023-01-04 00:35:00,12.829344
2023-01-04 00:36:00,12.63496
2023-01-04 00:37:00,13.023728
2023-01-04 00:38:00,13.023728
2023-01-04 00:39:00,13.120920000000002
2023-01-04 00:40:00,13.315304
2023-01-04 00:41:00,13.509688
2023-01-04 00:42:00,13.60688
2023-01-04 00:43:00,13.60688
2023-01-04 00:44:00,13.704072
2023-01-04 00:45:00,13.3930576
2023-01-04 00:46:00,13.1014816
2023-01-04 00:47:00,12.7127136
2023-01-04 00:48:00,12.6155216
2023-01-04 00:49:00,12.2267536
2023-01-04 00:50:00,11.8379856
2023-01-04 00:51:00,11.6436016
2023-01-04 00:52:00,11.6436016
2023-01-04 00:53:00,11.9351776
2023-01-04 00:54:00,11.8379856
2023-01-04 00:55:00,12.149
2023-01-04 00:56:00,12.149
2023-01-04 00:57:00,12.246192000000002
2023-01-04 00:58:00,12.440576
2023-01-04 00:59:00,12.537768000000002
2023-01-04 01:00:00,12.537768000000002
2023-01-04 01:01:00,12.3239456
2023-01-04 01:02:00,12.1295616
2023-01-04 01:03:00,12.1295616
